Time,Temperature (C),Pressure (hPa),Humidity
2024-08-01 11:10:45,21.817636735830455,1005.490589459521,61.328988897379226
2024-08-01 11:10:45,21.797376443445682,1005.4563207451224,61.34549860873275
2024-08-01 11:10:46,21.812571662297707,1005.4820222303446,61.328755289666425
2024-08-01 11:10:46,21.787246298999527,1005.4391865902509,61.31595783706399
2024-08-01 11:10:47,21.812571662297707,1005.4820222303446,61.30549541725863
2024-08-01 11:10:47,21.812571662297707,1005.4820222303446,61.282235384434955
2024-08-01 11:10:48,21.807506589055993,1005.5283940379368,61.28781725128889
2024-08-01 11:10:48,21.827766883769073,1005.5626648326918,61.25967360765289
2024-08-01 11:10:49,21.807506589055993,1005.5283940379368,61.27037234940726
2024-08-01 11:10:49,21.807506589055993,1005.4459855612768,61.25874236469068
2024-08-01 11:10:50,21.807506589055993,1005.4734550348849,61.23548227494836
2024-08-01 11:10:50,21.822701809654244,1005.4991567224114,61.236179931194656
2024-08-01 11:10:51,21.807506589055993,1005.5009245271048,61.26455736206185
2024-08-01 11:10:52,21.807506589055993,1005.5283940379368,61.218037102371106
2024-08-01 11:10:52,21.827766883769073,1005.4527832797892,61.23641246225779
2024-08-01 11:10:53,21.817636735830455,1005.4356496256087,61.19524092286745
2024-08-01 11:10:53,21.822701809654244,1005.5266268936148,61.137319395175474
2024-08-01 11:10:54,21.817636735830455,1005.490589459521,61.07311857489452
2024-08-01 11:10:54,21.797376443445682,1005.4563207451224,61.02567384277032
2024-08-01 11:10:55,21.797376443445682,1005.4563207451224,60.98496669706553
2024-08-01 11:10:55,21.817636735830455,1005.4631195332586,60.94517613461535
