Time,Temperature (C),Pressure (hPa),Humidity
2024-08-02 13:35:06,23.7333737606036,1006.0254638363815,57.29950701527887
2024-08-02 13:35:07,23.738438895836474,1006.0340241264582,57.24135614704494
2024-08-02 13:35:08,23.738438895836474,1006.0340241264582,57.20634810815781
2024-08-02 13:35:09,23.753634303281316,1006.1147401363294,57.177755409336314
2024-08-02 13:35:10,23.753634303281316,1006.0597051960646,57.19526022021509
2024-08-02 13:35:11,23.748569167175333,1006.0511448063021,57.25341443803341
2024-08-02 13:35:12,23.829611379795708,1006.078031785626,61.0243570671313
2024-08-02 13:35:13,25.12629691451136,1006.0642322813932,74.32940803169942
2024-08-02 13:35:14,24.45769105381612,1006.037786845754,76.25506099546375
2024-08-02 13:35:15,24.224693233266475,1005.974743570068,76.99129205881813
