Time,Temperature (C),Pressure (hPa),Humidity
2024-08-01 14:25:36,24.228547389269806,1006.6553495371431,55.240543688230616
2024-08-01 14:25:37,24.238682009279728,1006.6987179077279,55.24669243242064
2024-08-01 14:25:38,24.248816630453803,1006.6604936396643,55.24701465119708
2024-08-01 14:25:39,24.21334546143771,1006.6310933268525,55.21092883689333
2024-08-01 14:25:40,24.233614699129248,1006.6634349914398,55.147478603409134
2024-08-01 14:25:41,24.238682009279728,1006.6715204711655,55.182599112421926
2024-08-01 14:25:42,24.248816630453803,1006.6876915068971,55.20040039348894
2024-08-01 14:25:43,24.238682009279728,1006.6987179077279,55.14181182234636
2024-08-01 14:25:44,24.243749319721246,1006.7068036373381,55.10701042975634
2024-08-01 14:25:45,24.238682009279728,1006.6987179077279,55.08937029865542
2024-08-01 14:25:46,24.238682009279728,1006.6715204711655,55.077716516393295
2024-08-01 14:25:47,24.233614699129248,1006.6634349914398,55.048423000877776
2024-08-01 14:25:48,24.248816630453803,1006.6604936396643,55.054726700558135
2024-08-01 14:25:49,24.248816630453803,1006.7148893923745,55.07220787471726
2024-08-01 14:25:50,24.248816630453803,1006.6332957906762,55.083861940670694
2024-08-01 14:25:51,24.233614699129248,1006.6634349914398,55.11834490355996
2024-08-01 14:25:52,24.233614699129248,1006.6634349914398,55.14165188349899
2024-08-01 14:25:53,24.228547389269806,1006.6825465247927,55.164798490015656
2024-08-01 14:25:54,24.238682009279728,1006.6715204711655,55.205905914660654
2024-08-01 14:25:55,24.233614699129248,1006.6362377975779,55.21739846000302
2024-08-01 14:25:56,24.243749319721246,1006.7068036373381,55.310946378307015
2024-08-01 14:25:57,24.228547389269806,1006.7097435306855,55.47359520519059
2024-08-01 14:25:58,24.233614699129248,1006.6362377975779,55.50871564955174
2024-08-01 14:25:59,24.233614699129248,1006.6634349914398,55.47375891074538
2024-08-01 14:26:00,24.233614699129248,1006.6362377975779,55.421323125521326
2024-08-01 14:26:01,24.228547389269806,1006.6825465247927,55.415333830393116
2024-08-01 14:26:02,24.228547389269806,1006.6553495371431,55.46194301046803
2024-08-01 14:26:03,24.228547389269806,1006.6825465247927,55.415333830393116
2024-08-01 14:26:04,24.228547389269806,1006.6553495371431,55.345418856726724
2024-08-01 14:26:05,24.238682009279728,1006.6715204711655,55.33991691319586
2024-08-01 14:26:06,24.223480079701403,1006.6744608714725,55.240382608070604
2024-08-01 14:26:07,24.228547389269806,1006.7097435306855,55.21141112027874
2024-08-01 14:26:08,24.238682009279728,1006.6715204711655,55.22338591102394
2024-08-01 14:26:09,24.228547389269806,1006.6553495371431,55.246370171732146
2024-08-01 14:26:10,24.228547389269806,1006.6553495371431,55.228890691138716
2024-08-01 14:26:11,24.228547389269806,1006.7369405548219,55.26384956205903
2024-08-01 14:26:12,24.233614699129248,1006.6634349914398,55.26983740462811
2024-08-01 14:26:13,24.228547389269806,1006.6281525677373,55.292981678678146
2024-08-01 14:26:14,24.223480079701403,1006.6472641082786,55.286993668049945
2024-08-01 14:26:15,24.228547389269806,1006.6825465247927,55.205584576599506
2024-08-01 14:26:17,24.233614699129248,1006.6634349914398,55.22322504952518
2024-08-01 14:26:18,24.228547389269806,1006.6553495371431,55.23471719469948
2024-08-01 14:26:19,24.223480079701403,1006.6744608714725,55.30447265005728
2024-08-01 14:26:20,24.238682009279728,1006.6987179077279,55.287478458707085
2024-08-01 14:26:21,24.238682009279728,1006.6443230528473,55.31078453878059
2024-08-01 14:26:22,24.233614699129248,1006.6362377975779,55.310622688776334
2024-08-01 14:26:23,24.238682009279728,1006.6715204711655,55.32243751863691
2024-08-01 14:26:24,24.238682009279728,1006.6715204711655,55.29330499377057
2024-08-01 14:26:25,24.238682009279728,1006.6987179077279,55.24669243242064
2024-08-01 14:26:26,24.228547389269806,1006.6553495371431,55.246370171732146
2024-08-01 14:26:27,24.243749319721246,1006.6796059763186,55.28764003463698
2024-08-01 14:26:28,24.248816630453803,1006.6604936396643,55.276148236272505
2024-08-01 14:26:29,24.253883941477397,1006.7229751728344,55.264656123707724
2024-08-01 14:26:30,24.228547389269806,1006.7097435306855,55.246370171732146
2024-08-01 14:26:31,24.248816630453803,1006.7148893923745,55.24118790409041
2024-08-01 14:26:32,24.243749319721246,1006.7340013166022,55.25268021822293
2024-08-01 14:26:33,24.228547389269806,1006.6281525677373,55.17645170775913
2024-08-01 14:26:34,24.233614699129248,1006.6634349914398,55.15330531328943
2024-08-01 14:26:35,24.228547389269806,1006.6553495371431,55.11235851370401
2024-08-01 14:26:36,24.223480079701403,1006.6744608714725,55.10054557684723
2024-08-01 14:26:37,24.218412770424038,1006.6935718005681,55.088732853021774
2024-08-01 14:26:38,24.228547389269806,1006.6553495371431,55.1181852178571
2024-08-01 14:26:39,24.223480079701403,1006.7016576529095,55.10054557684723
2024-08-01 14:26:40,24.223480079701403,1006.7016576529095,55.09471890851223
2024-08-01 14:26:41,24.223480079701403,1006.6744608714725,55.07723884333089
2024-08-01 14:26:42,24.218412770424038,1006.6663752435862,55.06542630290122
2024-08-01 14:26:43,24.21334546143771,1006.6854859736638,55.12353259428387
2024-08-01 14:26:44,24.218412770424038,1006.6935718005681,55.12951892961005
2024-08-01 14:26:45,24.223480079701403,1006.7016576529095,55.18211788045142
2024-08-01 14:26:46,24.218412770424038,1006.6663752435862,55.257700542442215
2024-08-01 14:26:47,24.21334546143771,1006.6310933268525,55.28084420629371
2024-08-01 14:26:48,24.21334546143771,1006.6854859736638,55.25753924362318
2024-08-01 14:26:49,24.21334546143771,1006.6854859736638,55.251712977883216
2024-08-01 14:26:50,24.203210844338173,1006.6693143961753,55.414518440125875
2024-08-01 14:26:51,24.203210844338173,1006.6965102980367,55.437821792519486
2024-08-01 14:26:52,24.19814353622496,1006.7428157325445,55.495915439523976
2024-08-01 14:26:53,24.203210844338173,1006.6693143961753,55.50190518425251
2024-08-01 14:26:54,24.21334546143771,1006.6582896411368,55.53136242076482
2024-08-01 14:26:55,24.21334546143771,1006.6582896411368,55.54301397943823
2024-08-01 14:26:56,24.218412770424038,1006.7207683757927,55.54317850711543
2024-08-01 14:26:57,24.21334546143771,1006.6310933268525,55.5546654979959
2024-08-01 14:26:58,24.21334546143771,1006.6854859736638,55.54301397943823
2024-08-01 14:26:59,24.223480079701403,1006.6744608714725,55.55499480643012
2024-08-01 14:27:00,24.218412770424038,1006.6935718005681,55.467441802087045
2024-08-01 14:27:01,24.203210844338173,1006.6965102980367,55.461124984457456
2024-08-01 14:27:02,24.19814353622496,1006.6340329864288,55.43765841945738
2024-08-01 14:27:04,24.208278152742423,1006.6774001721986,55.44381103402473
2024-08-01 14:27:05,24.208278152742423,1006.7861847869135,55.50789504025729
2024-08-01 14:27:06,24.203210844338173,1006.6421185125561,55.50190518425251
2024-08-01 14:27:07,24.208278152742423,1006.6230079742952,55.55450082806299
2024-08-01 14:27:08,24.19814353622496,1006.6340329864288,55.58329908932705
2024-08-01 14:27:09,24.19814353622496,1006.6340329864288,55.59495007215388
2024-08-01 14:27:10,24.19814353622496,1006.6612286455951,55.47843843880062
2024-08-01 14:27:11,24.208278152742423,1006.7045962985139,55.403029670977396
2024-08-01 14:27:12,24.203210844338173,1006.6693143961753,55.39121492727663
2024-08-01 14:27:13,24.19814353622496,1006.6884243230032,55.391052081370105
2024-08-01 14:27:14,24.203210844338173,1006.6693143961753,55.37956311068114
2024-08-01 14:27:15,24.19814353622496,1006.6884243230032,55.460961347823016
2024-08-01 14:27:16,24.19814353622496,1006.6884243230032,55.519217966759626
2024-08-01 14:27:17,24.188008920871653,1006.6450572207743,55.582969017237
2024-08-01 14:27:18,24.188008920871653,1006.6722524492776,55.542191183893856
2024-08-01 14:27:19,24.193076228402788,1006.6259474857469,55.50740254895283
2024-08-01 14:27:20,24.19814353622496,1006.6612286455951,55.455135630773974
2024-08-01 14:27:21,24.19814353622496,1006.6884243230032,55.47843843880062
2024-08-01 14:27:22,24.188008920871653,1006.6722524492776,55.559667458350546
2024-08-01 14:27:23,24.188008920871653,1006.6722524492776,55.66452320983756
2024-08-01 14:27:24,24.182941613631556,1006.5825815931572,55.635231293363965
2024-08-01 14:27:25,24.193076228402788,1006.7619248417309,55.57730861795274
2024-08-01 14:27:26,24.172807000024477,1006.7023839945955,55.57664865350735
2024-08-01 14:27:27,24.182941613631556,1006.6641665505897,55.588629264240765
2024-08-01 14:27:28,24.188008920871653,1006.6178620105122,55.582969017237
2024-08-01 14:27:29,24.188008920871653,1006.6450572207743,55.57714364255708
2024-08-01 14:27:30,24.177874306682497,1006.6560806773542,55.565163144444135
2024-08-01 14:27:31,24.193076228402788,1006.6259474857469,55.559832236081064
2024-08-01 14:27:32,24.188008920871653,1006.6722524492776,55.57131825784936
2024-08-01 14:27:33,24.188008920871653,1006.7538382442342,55.57131825784936
2024-08-01 14:27:34,24.188008920871653,1006.6450572207743,55.57714364255708
2024-08-01 14:27:35,24.188008920871653,1006.6722524492776,55.582969017237
2024-08-01 14:27:36,24.188008920871653,1006.6450572207743,55.582969017237
